Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;basmaticurry;553;2;551;551;2015-11-20 09:44;"This statement does not only owe Merkel, but the entire politico-media class, in the overwhelming majority of the overwhelming majority for the boundlessness eintri. Europe does not want to (even Sweden declines now), the US struggles with only a ""daily rate"" of migrants (measured by the current numbers), the rich Arab states do not even appear in the debas - far and wide is it alone ""Germany"", resp. his ""agents"" on the levers of power retaining this ludicrous spirit driver course.";
1;ZweiundZweigleichVier;554;3;552;552;2015-11-20 09:45;"For the ""limitation"" of the asylum law you need no GG change, the limit arises from itself. Even now, the state of the benefits no longer neatperform (without helpers you would be dead in this Sche, the BW is already converted), we live on the capacity, but the capacity limit is the obvious limit of each right. Moreover, it is also limited by the identity of the state people (according to BverfG the task of the state to secure this).By the way again: 99.99% of the people who arrive here are NOT entitled to asylum or refugees in the sense of the Geneva MRK.";
1;verum_dicere;555;3;552;552;2015-11-20 09:46;Of course, the influx of refugees has to be significantly reduced, everyone knows that, Merkel knows that too.It is merely the conviction that a cap written in some law is an unfit meal.  Nobody has spoken of a law on the upper limit. There are other miles. For example, a fence would lead to a rollback to Austria. How Sweden successfully uses the Baltic Sea as a fence. Or how Spain and Hungary use a fence and are largely spared refugee flows. Or Slovenia wants to build a fence. Without a law on a cap and thus in solidarity with the EU states.A reduction of refugee flows is thus possible, but not wanted. But that's just how Germany instigates strife in the EU.;
1;JustMy2ct;556;2;551;551;2015-11-20 09:47;On the German nature should the world recover?;
1;nacker55;557;1;557;9999;2015-11-20 09:48;I have spent 20 years in foreign sales for Europe and the Middle East. Many countries traveled, was even invited to families. The assessment of our political elite vis-à-vis its European neighbors is sometimes peculiar, strange to Miiller East.How do these people want to work successfully? How does a chancellor want to correctly assess the situation with these cultures, which are childless and grew up behind the iron curtain???? The height for me, however, is that there are so many A. Kriecher in the CDU, the CDU 's Adenauer has real principles, no matter how you think about them. You could cry, what's going on there, of those weak ones. , and our youth?;
1;ZweiundZweigleichVier;558;2;557;557;2015-11-20 09:49;"And I'm just wondering how many people have been in WW2, so we here ""inherit"" a beautiful democracy.Before WW1, we were the sleepwalkers. Before WW2 we were the uninhibited Merkel & Co will go down in history as ""the spendthrift"".";
1;Teokand;559;1;559;9999;2015-11-20 09:50;We have become comfortable. Some are afraid and others think, that somehow gets done by itself. I do not take it out.For this policy, the Chancellor was not elected. Not for a policy that violates the interests of its own people. Nobody of the other politicians stops her. The chair circles that are formed only play on time. Visible results are coming soon.And every day the influx continues. Of people, of which we know at least nothing, because they do not register, of people that can not be reasonably integrated because of the high number.It is up to us to end this if politics can not. Vote for these parties at the next state elections. Do not become a non-voter! Go on the street, represent your opinion. Do not be intimidated. It is five to twelve. Is one for your country!;
1;ZweiundZweigleichVier;560;2;559;559;2015-11-20 09:51;In order to be sure that it will not be non-voters, they will win again.;
1;ZweiundZweigleichVier;561;3;560;560;2015-11-20 09:52;Sorry, wrong.;
1;joaber;562;3;560;560;2015-11-20 09:53;Yes, Mrs Merkel has really achieved ONE with me: political interest. From now on I will go to ANY choice. To vote for a party that is neither CDU nor SPD.;
1;gue_feldhaus;563;2;559;559;2015-11-20 09:54;But what and who should you choose because CDU / CSU, SPD, GREEN u. LEFT? FDP? At least I do not choose AfD! So what then?;
1;verum_dicere;564;3;563;563;2015-11-20 09:55;But what and who should you vote for except CDU / CSU, SPD, GREEN and LEFT? FDP? Who chooses these parties, chooses the unlimited migration of peoples. If you do not vote, your head is in the sand. As simple as that.;
1;ZweiundZweigleichVier;565;3;563;563;2015-11-20 09:56;You could say it like this: You just have to do it once. And one thing we know: Once is not even :-)Just say, they're wrong.;
1;joaber;567;1;567;9999;2015-11-20 09:57;By the way, Mrs. Merkel has been pretty much down-ironed personally by the CSU (of which there is little in the article).Interesting is the article in the WORLD: h p: //www.welt.de/politi ...;
1;ZweiundZweigleichVier;568;2;567;567;2015-11-20 09:58;Thanks for the link:What's obvious, she tells exactly the same thing she told 3 months ago, almost verbatim.;
1;Immer Bandsalat;569;2;567;567;2015-11-20 09:59;Thanks also for the link. Interesting, there.;
1;verum_dicere;570;2;567;567;2015-11-20 10:00;Incidentally, Mrs. Merkel has been quite down-ironed personally by the CSU (of which there is little in the article).A picture is worth a thousand words. In the cover picture Merkel shows a petrified expression. She crossed her arms, without the usual rhombus. In body language, this means a closure attitude  the one who wants to protect himself or first of all the other (and his words) fend off.One thing is clear: Merkel has overstepped the zenith of her power. Merkel twilight?;
1;ugm2000;571;3;570;570;2015-11-20 10:01;"I'm afraid: unfortunately no. She will go through her ""boot"" no matter what. In any case, it would never have been possible for me that in the Federal Republic of Germany there is a BK that is blind, deaf and ""without alternative"". And that I have chosen for years.Sorry, this is not factually discussed here, but I had to write that way now.";
